ID,Date,Element,Data_Value
UK000000000,2008-11-17,TMIN,16
NLE00113670,2014-07-21,TMIN,163
UKM00003257,2006-04-22,TMIN,26
UKW00035047,2013-08-09,TMIN,141
NLE00113724,2007-06-05,TMIN,121
NLE00113724,2012-03-17,TMIN,62
NLE00113724,2007-06-05,TMAX,147
UK000000000,2008-11-17,TMAX,102
NLE00113724,2009-10-09,TMIN,113
UKM00003590,2015-10-22,TMAX,136
NLE00113676,2015-02-05,TMIN,14
NLE00113724,2009-04-23,TMAX,97
UKM00003590,2014-06-09,TMIN,121
NLE00113736,2013-11-27,TMAX,107
UKM00003772,2010-05-05,TMIN,30
NLE00113724,2007-02-05,TMAX,67
UKM00003772,2005-10-07,TMIN,21
UKM00003257,2013-04-07,TMIN,-35
NLE00113724,2007-02-05,TMIN,37
UKM00003772,2009-11-20,TMAX,150
UKM00003590,2014-05-27,TMAX,135
NLE00113670,2011-09-11,TMIN,145
NLE00113670,2015-06-19,TMAX,129
NLE00113724,2010-05-25,TMIN,95
NLE00113724,2010-05-25,TMAX,111
NLE00113724,2013-06-30,TMIN,122
NLE00113670,2015-06-19,TMIN,117
UKW00035047,2010-01-09,TMIN,-11
UKM00003590,2014-06-09,TMAX,241
UKM00003772,2013-02-04,TMAX,110
UKW00035047,2010-01-09,TMAX,27
NLE00113724,2013-06-30,TMAX,151
UK000000000,2008-01-26,TMAX,109
UK000000000,2014-12-30,TMAX,100
UKW00035047,2012-08-23,TMIN,116
NLE00113676,2013-09-04,TMAX,198
NLE00113670,2012-01-18,TMIN,54
UKM00003772,2010-05-05,TMAX,155
UK000003377,2014-12-02,TMIN,56
NLE00113670,2012-01-18,TMAX,81
UK000003377,2014-12-02,TMAX,75
NLE00113736,2011-06-23,TMAX,151
NLE00113670,2015-06-30,TMAX,162
NLE00113736,2011-06-23,TMIN,121
UKM00003590,2014-08-30,TMAX,198
UK000003377,2012-06-19,TMAX,202
UK000003377,2012-06-19,TMIN,95
UK000003377,2008-10-01,TMIN,120
NLE00113676,2013-10-23,TMIN,131
NLE00113670,2015-06-30,TMIN,145
UK000000000,2008-01-26,TMIN,64
NLE00113724,2007-10-14,TMIN,143
UKW00035047,2013-08-09,TMAX,238
NLE00113676,2013-09-04,TMIN,172
UKM00003740,2013-07-24,TMAX,247
NLE00113736,2014-09-06,TMIN,169
NLE00113670,2014-09-25,TMAX,168
NLE00113724,2011-12-21,TMAX,100
NLE00113724,2008-03-23,TMAX,41
NLE00113724,2011-12-21,TMIN,71
UKW00035047,2014-11-19,TMAX,108
NLE00113676,2014-11-24,TMAX,125
NLE00113724,2009-02-15,TMIN,33
UK000000000,2008-09-20,TMIN,71
NLE00113676,2014-11-24,TMIN,97
UKW00035047,2005-08-05,TMAX,193
NLE00113724,2009-02-15,TMAX,57
UKM00003740,2015-04-12,TMAX,149
UKM00003740,2007-04-16,TMAX,198
NLE00113706,2012-01-18,TMIN,55
UK000000000,2008-10-17,TMIN,44
UK000000000,2008-10-17,TMAX,136
NLE00113736,2015-02-18,TMIN,50
NLE00113724,2008-03-23,TMIN,8
UK000000000,2008-09-20,TMAX,200
NLE00113670,2012-12-02,TMAX,64
NLE00113670,2012-12-02,TMIN,42
UKM00003590,2005-05-31,TMAX,170
NLE00113736,2008-09-15,TMAX,148
UK000000000,2007-03-21,TMIN,-22
UK000003377,2011-10-25,TMAX,132
UK000003377,2011-10-25,TMIN,114
NLE00113724,2005-06-24,TMAX,189
UK000000000,2007-03-21,TMAX,71
NLE00113724,2005-06-24,TMIN,146
UK000000000,2014-01-04,TMIN,44
UK000000000,2014-01-04,TMAX,117
NLE00113676,2013-02-26,TMIN,20
NLE00113670,2015-02-05,TMAX,50
NLE00113736,2008-09-15,TMIN,123
NLE00113724,2007-11-10,TMIN,84
UKM00003590,2012-08-07,TMIN,95
NLE00113724,2007-11-10,TMAX,127
UKM00003257,2012-12-16,TMAX,68
NLE00113706,2012-01-18,TMAX,85
NLE00113736,2015-02-18,TMAX,65
UKM00003257,2006-04-01,TMIN,59
UKM00003740,2015-04-12,TMIN,22
NLE00113676,2015-12-07,TMAX,122
NLE00113676,2015-12-07,TMIN,108
UKM00003257,2009-10-29,TMIN,0
UKM00003257,2009-10-29,TMAX,160
NLE00113724,2014-01-18,TMAX,95
NLE00113724,2014-01-18,TMIN,82
UKM00003740,2008-10-01,TMAX,142
NLE00113736,2014-06-12,TMAX,176
NLE00113736,2014-06-12,TMIN,149
NLE00113676,2012-08-12,TMIN,177
NLE00113676,2012-08-12,TMAX,200
UK000003377,2014-02-26,TMAX,102
UKM00003257,2013-06-16,TMIN,95
UKM00003772,2007-01-30,TMAX,84
UKM00003772,2007-01-30,TMIN,0
UK000000000,2008-04-25,TMAX,149
UK000000000,2008-04-25,TMIN,68
UK000000000,2011-11-23,TMAX,130
UKM00003590,2005-05-31,TMIN,59
NLE00113670,2014-05-24,TMAX,137
UK000000000,2011-11-23,TMIN,20
UKM00003740,2013-05-24,TMAX,106
UKM00003257,2006-04-01,TMAX,121
NLE00113724,2014-02-13,TMIN,62
NLE00113724,2015-10-29,TMAX,143
NLE00113736,2007-08-27,TMIN,153
NLE00113724,2015-10-29,TMIN,117
NLE00113736,2007-08-27,TMAX,172
UKW00035047,2010-09-24,TMIN,104
NLE00113670,2015-02-05,TMIN,26
NLE00113670,2013-05-05,TMIN,74
NLE00113670,2013-05-05,TMAX,91
NLE00113724,2014-02-13,TMAX,79
UKM00003257,2008-06-30,TMAX,193
NLE00113736,2015-10-01,TMAX,158
UKW00035047,2010-09-24,TMAX,166
NLE00113736,2009-12-11,TMAX,95
NLE00113736,2009-12-11,TMIN,73
NLE00113736,2015-10-01,TMIN,138
NLE00113676,2015-10-22,TMAX,151
NLE00113736,2008-06-05,TMAX,132
UKM00003590,2013-08-21,TMAX,254
NLE00113676,2013-01-21,TMAX,8
NLE00113736,2005-04-30,TMAX,180
NLE00113736,2005-04-30,TMIN,102
UKM00003590,2014-11-24,TMAX,84
UKM00003257,2005-09-28,TMIN,40
NLE00113724,2006-06-01,TMIN,84
NLE00113724,2006-06-01,TMAX,96
UK000000000,2014-12-30,TMIN,-26
UKM00003257,2005-09-28,TMAX,143
UKM00003257,2010-02-15,TMAX,43
NLE00113676,2011-04-21,TMAX,153
UKM00003740,2013-04-03,TMAX,75
UK000000000,2014-06-21,TMAX,226
UKM00003740,2013-04-03,TMIN,-42
NLE00113736,2008-05-16,TMAX,123
UK000003377,2014-05-09,TMAX,164
UKM00003257,2010-02-15,TMIN,15
NLE00113676,2013-02-26,TMAX,49
UKM00003257,2014-12-29,TMAX,70
UKM00003772,2008-10-22,TMAX,145
UK000000000,2007-12-08,TMIN,33
UK000000000,2007-12-08,TMAX,107
UKM00003590,2012-08-02,TMAX,210
NLE00113676,2012-08-07,TMAX,179
NLE00113736,2005-01-14,TMIN,26
UKM00003590,2012-08-02,TMIN,133
UKM00003740,2014-08-03,TMIN,103
UKM00003740,2014-08-03,TMAX,217
NLE00113676,2012-08-07,TMIN,153
NLE00113736,2005-01-14,TMAX,80
UKM00003590,2015-01-14,TMIN,17
NLE00113670,2014-03-27,TMIN,64
NLE00113670,2014-03-27,TMAX,73
UK000000000,2014-01-12,TMIN,-15
UKM00003740,2012-04-30,TMAX,167
UKM00003740,2012-04-30,TMIN,66
UK000000000,2014-01-12,TMAX,83
NLE00113736,2008-05-16,TMIN,113
UK000000000,2014-06-21,TMIN,95
NLE00113676,2013-01-21,TMIN,-6
NLE00113724,2012-10-29,TMIN,90
UK000000000,2013-12-07,TMIN,32
NLE00113736,2008-11-10,TMIN,91
NLE00113736,2008-11-10,TMAX,134
UKM00003772,2014-02-05,TMIN,55
UKM00003772,2014-02-05,TMAX,101
UKM00003257,2008-06-30,TMIN,0
NLE00113736,2008-06-05,TMIN,113
NLE00113724,2012-10-29,TMAX,107
NLE00113724,2013-09-23,TMIN,152
NLE00113724,2005-12-16,TMIN,28
NLE00113724,2013-09-23,TMAX,170
UKM00003740,2006-05-23,TMIN,49
NLE00113724,2005-12-16,TMAX,106
UKM00003257,2013-06-16,TMAX,183
UKM00003590,2012-08-07,TMAX,203
UKM00003740,2006-05-23,TMAX,129
UKM00003590,2013-08-21,TMIN,117
UKM00003590,2012-08-12,TMAX,233
NLE00113724,2014-07-08,TMAX,161
UKM00003590,2012-08-12,TMIN,134
UKM00003740,2006-06-23,TMIN,85
NLE00113724,2014-07-08,TMIN,150
UKM00003257,2012-04-02,TMAX,131
UKM00003740,2012-08-24,TMIN,120
NLE00113670,2014-03-31,TMIN,56
UKM00003740,2012-08-24,TMAX,171
UK000000000,2008-05-30,TMIN,115
UK000000000,2008-05-30,TMAX,178
NLE00113676,2011-04-21,TMIN,106
UK000003377,2014-05-09,TMIN,102
UK000000000,2013-02-26,TMIN,22
UK000000000,2013-02-26,TMAX,74
UKW00035047,2011-06-05,TMAX,134
UKM00003590,2013-05-13,TMAX,147
UK000000000,2013-12-07,TMAX,107
NLE00113670,2014-03-31,TMAX,75
NLE00113736,2012-09-06,TMIN,153
NLE00113736,2012-09-06,TMAX,175
UKM00003740,2006-06-23,TMAX,202
UK000000000,2014-02-01,TMAX,86
NLE00113670,2015-02-09,TMAX,73
NLE00113736,2008-01-08,TMIN,66
UKM00003590,2014-09-14,TMAX,201
NLE00113670,2013-12-29,TMIN,65
NLE00113670,2013-12-29,TMAX,74
NLE00113736,2008-01-10,TMIN,70
UKM00003257,2010-11-22,TMIN,35
NLE00113676,2011-08-30,TMIN,130
UK000003377,2009-05-11,TMIN,64
UKM00003257,2014-03-08,TMIN,-1
UK000003377,2009-05-11,TMAX,127
UKW00035047,2006-12-31,TMIN,0
NLE00113676,2011-08-30,TMAX,160
NLE00113670,2015-06-27,TMAX,154
NLE00113706,2011-09-09,TMAX,173
NLE00113670,2015-03-31,TMIN,53
NLE00113670,2015-03-31,TMAX,88
UKM00003740,2010-11-09,TMIN,30
NLE00113670,2015-06-27,TMIN,142
UKM00003257,2010-02-07,TMIN,3
NLE00113736,2008-01-10,TMAX,95
UKW00035047,2012-05-10,TMAX,181
NLE00113736,2008-05-11,TMIN,134
NLE00113736,2008-05-11,TMAX,174
NLE00113736,2006-03-14,TMAX,46
NLE00113670,2013-09-19,TMIN,110
NLE00113670,2013-09-19,TMAX,152
NLE00113736,2006-03-14,TMIN,11
UK000000000,2005-12-30,TMIN,-41
UKM00003590,2013-09-08,TMAX,189
UKM00003740,2007-03-09,TMAX,114
NLE00113670,2010-08-02,TMAX,173
UK000003377,2013-08-10,TMAX,192
UKW00035047,2013-10-01,TMAX,172
UKW00035047,2010-04-13,TMIN,60
UKM00003590,2013-09-08,TMIN,70
UKW00035047,2013-10-01,TMIN,95
UK000000000,2005-12-30,TMAX,86
UKW00035047,2012-05-10,TMIN,139
UK000003377,2012-05-13,TMAX,153
UKM00003590,2006-10-01,TMIN,56
UKM00003590,2006-10-01,TMAX,194
UK000000000,2006-05-01,TMIN,66
NLE00113724,2008-04-01,TMIN,74
UKM00003590,2008-07-27,TMAX,284
NLE00113706,2010-03-11,TMAX,50
UK000003377,2008-02-11,TMAX,89
NLE00113706,2010-03-11,TMIN,16
UK000003377,2008-02-11,TMIN,-37
UK000000000,2013-04-03,TMAX,81
NLE00113736,2005-12-05,TMIN,82
NLE00113736,2013-05-07,TMAX,145
UKM00003257,2008-11-25,TMIN,0
UKW00035047,2013-01-03,TMIN,71
UKW00035047,2013-01-03,TMAX,121
UK000003377,2007-06-03,TMIN,85
UKM00003740,2009-03-20,TMAX,132
NLE00113706,2009-11-14,TMAX,148
UK000003377,2007-06-03,TMAX,221
UKM00003590,2009-08-31,TMAX,250
NLE00113724,2008-04-01,TMAX,94
NLE00113736,2011-07-22,TMAX,161
UKM00003590,2007-12-21,TMAX,42
UKM00003257,2007-06-02,TMAX,226
UK000003377,2012-05-13,TMIN,5
UKM00003740,2009-03-20,TMIN,24
UKM00003772,2006-01-30,TMAX,64
UKM00003740,2014-10-14,TMAX,104
UK000000000,2006-05-01,TMAX,128
UKM00003257,2010-11-22,TMAX,71
UKM00003772,2006-01-30,TMIN,0
NLE00113706,2011-01-20,TMAX,57
UKM00003740,2015-01-19,TMAX,28
UKM00003590,2006-06-08,TMIN,115
UKW00035047,2013-08-18,TMAX,235
NLE00113706,2011-01-20,TMIN,49
UK000000000,2013-04-03,TMIN,-1
NLE00113736,2009-02-23,TMIN,48
UKM00003740,2010-11-09,TMAX,71
UKM00003590,2006-06-08,TMAX,225
NLE00113736,2009-02-23,TMAX,60
UKM00003257,2007-06-02,TMIN,-7
UKM00003740,2013-08-11,TMAX,205
UKM00003257,2014-03-07,TMAX,122
UKM00003257,2011-07-26,TMIN,107
NLE00113706,2011-06-20,TMAX,141
UKW00035047,2011-09-13,TMAX,205
NLE00113706,2014-03-24,TMAX,73
UKM00003257,2008-09-08,TMIN,0
NLE00113676,2015-07-04,TMAX,190
UK000003377,2006-10-01,TMIN,126
UK000003377,2006-10-01,TMAX,183
UKM00003740,2008-04-25,TMAX,153
NLE00113736,2011-03-01,TMAX,43
UKM00003740,2008-04-25,TMIN,70
NLE00113736,2005-03-01,TMIN,9
NLE00113736,2005-03-01,TMAX,44
NLE00113676,2011-03-17,TMIN,38
NLE00113676,2011-03-17,TMAX,72
UKM00003740,2013-05-24,TMIN,33
NLE00113724,2011-06-14,TMIN,128
NLE00113736,2011-03-01,TMIN,24
UK000003377,2007-05-06,TMIN,67
UK000003377,2007-05-06,TMAX,178
UKM00003590,2013-04-23,TMIN,89
UKM00003590,2014-11-13,TMIN,85
UKW00035047,2005-05-29,TMIN,87
NLE00113706,2014-03-24,TMIN,60
NLE00113670,2013-06-08,TMAX,109
NLE00113706,2012-07-24,TMAX,211
NLE00113706,2012-07-24,TMIN,159
UKW00035047,2011-09-13,TMIN,122
NLE00113706,2013-04-01,TMIN,23
NLE00113736,2013-03-07,TMAX,96
NLE00113736,2013-03-07,TMIN,58
NLE00113706,2013-04-01,TMAX,36
UK000000000,2008-09-23,TMIN,96
UKM00003257,2008-09-27,TMIN,-10
NLE00113676,2014-09-14,TMAX,173
NLE00113724,2007-07-25,TMIN,155
NLE00113724,2007-07-25,TMAX,175
NLE00113676,2014-09-14,TMIN,160
NLE00113670,2009-12-18,TMAX,37
NLE00113706,2014-10-12,TMIN,134
NLE00113670,2009-12-18,TMIN,7
UK000000000,2005-02-25,TMAX,37
UK000003377,2014-03-06,TMAX,139
UK000003377,2009-08-31,TMIN,158
UK000003377,2009-08-31,TMAX,198
UKM00003590,2008-10-24,TMAX,123
UKM00003740,2012-07-29,TMIN,90
UKW00035047,2011-03-30,TMAX,133
UKM00003740,2012-07-29,TMAX,173
UK000000000,2011-05-30,TMIN,103
UKM00003772,2009-03-18,TMIN,0
NLE00113670,2010-08-02,TMIN,156
UKM00003772,2011-09-25,TMIN,110
UKW00035047,2010-04-20,TMAX,133
UKW00035047,2010-04-20,TMIN,47
UKM00003257,2007-09-22,TMAX,190
UKM00003772,2011-09-25,TMAX,218
UKW00035047,2011-03-30,TMIN,70
UKM00003257,2007-09-22,TMIN,0
UK000003377,2014-03-06,TMIN,56
NLE00113736,2011-07-22,TMIN,141
UKM00003257,2012-07-06,TMIN,137
NLE00113724,2013-12-05,TMAX,94
NLE00113724,2011-06-14,TMAX,145
UKM00003772,2012-01-04,TMIN,45
UK000000000,2005-02-25,TMIN,-4
NLE00113676,2015-07-04,TMIN,164
UK000003377,2007-11-08,TMAX,129
UK000003377,2007-11-08,TMIN,99
NLE00113676,2011-02-02,TMAX,71
NLE00113676,2011-02-02,TMIN,47
NLE00113706,2014-10-12,TMAX,152
UK000000000,2009-03-07,TMIN,29
UKM00003257,2013-03-29,TMAX,52
UK000003377,2006-04-22,TMAX,141
UK000003377,2006-04-22,TMIN,70
NLE00113724,2013-09-26,TMAX,147
NLE00113724,2013-09-26,TMIN,135
UK000000000,2009-03-07,TMAX,118
NLE00113724,2013-12-05,TMIN,38
UKM00003257,2012-07-06,TMAX,154
UK000003377,2011-07-01,TMIN,44
NLE00113670,2014-09-21,TMAX,153
NLE00113706,2009-11-14,TMIN,93
UK000003377,2007-03-14,TMIN,-5
UKM00003772,2011-05-03,TMIN,60
UK000003377,2009-04-15,TMIN,87
NLE00113706,2010-09-16,TMIN,103
NLE00113706,2010-09-16,TMAX,137
NLE00113724,2013-04-30,TMAX,82
UKM00003772,2011-05-03,TMAX,153
NLE00113736,2010-05-14,TMIN,74
NLE00113706,2012-12-11,TMIN,19
UK000003377,2009-04-15,TMAX,161
UK000000000,2010-11-24,TMIN,-15
UK000003377,2005-05-31,TMIN,41
UK000003377,2005-05-31,TMAX,156
NLE00113736,2008-12-06,TMAX,87
NLE00113736,2008-12-06,TMIN,58
UK000003377,2006-03-07,TMAX,83
UK000003377,2006-03-07,TMIN,-2
NLE00113736,2011-02-08,TMAX,72
UK000003377,2012-04-08,TMIN,57
UK000003377,2007-03-14,TMAX,137
NLE00113736,2008-01-30,TMIN,51
NLE00113736,2008-01-30,TMAX,83
NLE00113724,2012-03-17,TMAX,70
UKM00003257,2015-05-27,TMAX,136
NLE00113706,2014-04-20,TMAX,117
NLE00113736,2007-04-07,TMAX,92
NLE00113676,2013-02-19,TMIN,21
UKW00035047,2007-05-27,TMIN,-49
UKM00003772,2015-12-07,TMAX,144
NLE00113670,2012-05-20,TMAX,91
NLE00113670,2012-05-20,TMIN,79
NLE00113706,2012-12-11,TMAX,61
NLE00113706,2014-04-20,TMIN,90
UK000003377,2012-04-08,TMAX,114
NLE00113736,2010-05-14,TMAX,101
NLE00113676,2013-12-22,TMAX,106
NLE00113676,2013-12-22,TMIN,69
NLE00113670,2015-08-04,TMAX,175
NLE00113670,2015-08-04,TMIN,153
UKM00003740,2013-07-24,TMIN,135
UK000003377,2012-11-03,TMIN,20
NLE00113676,2013-02-19,TMAX,61
UKW00035047,2011-06-19,TMAX,193
UKM00003740,2012-06-28,TMAX,256
NLE00113706,2015-09-09,TMAX,174
UK000003377,2010-07-09,TMAX,277
UK000003377,2015-12-17,TMAX,143
NLE00113736,2008-01-08,TMAX,87
NLE00113670,2014-12-06,TMAX,91
NLE00113670,2015-02-09,TMIN,65
NLE00113706,2015-09-09,TMIN,147
UKW00035047,2009-10-03,TMAX,182
NLE00113724,2014-03-11,TMAX,83
UKM00003257,2007-05-06,TMAX,155
UK000003377,2011-07-01,TMAX,213
UKM00003257,2007-05-06,TMIN,-16
UKM00003772,2010-11-11,TMIN,7
NLE00113724,2014-03-11,TMIN,69
UKM00003590,2015-02-05,TMAX,50
NLE00113736,2007-04-07,TMIN,86
NLE00113706,2015-08-31,TMAX,165
UKM00003772,2008-03-21,TMIN,0
UK000003377,2012-11-03,TMAX,63
UKM00003257,2014-11-13,TMIN,60
UKM00003772,2006-10-01,TMIN,52
UKM00003772,2006-10-01,TMAX,195
UKM00003257,2015-11-15,TMAX,174
UKM00003257,2015-11-15,TMIN,70
UKM00003590,2013-12-22,TMAX,90
NLE00113724,2005-07-24,TMIN,136
NLE00113706,2011-08-05,TMIN,148
NLE00113706,2011-08-05,TMAX,178
NLE00113676,2014-10-29,TMIN,124
NLE00113736,2006-01-31,TMIN,9
NLE00113724,2005-07-24,TMAX,154
NLE00113736,2006-01-31,TMAX,40
NLE00113676,2014-10-29,TMAX,156
UK000003377,2013-09-14,TMAX,155
UKM00003257,2013-04-07,TMAX,99
UK000003377,2013-09-14,TMIN,87
UKM00003772,2013-01-31,TMAX,102
UK000003377,2008-01-12,TMAX,99
UK000003377,2008-01-12,TMIN,10
UK000000000,2013-10-31,TMIN,75
UKM00003257,2007-11-08,TMAX,145
UKM00003257,2007-11-08,TMIN,0
UKW00035047,2005-12-16,TMIN,0
UKM00003740,2008-07-13,TMIN,84
UKM00003740,2008-07-13,TMAX,198
UKM00003257,2015-08-14,TMIN,136
UKM00003257,2010-12-02,TMAX,0
UKM00003257,2015-08-14,TMAX,151
NLE00113736,2005-01-12,TMIN,77
UK000000000,2010-10-02,TMAX,158
NLE00113724,2013-04-30,TMIN,59
UK000000000,2010-10-02,TMIN,74
NLE00113706,2012-03-01,TMIN,64
NLE00113706,2012-03-01,TMAX,100
NLE00113706,2009-11-06,TMIN,93
NLE00113736,2005-01-12,TMAX,101
UK000000000,2013-10-31,TMAX,122
NLE00113706,2013-11-01,TMIN,116
UK000000000,2006-05-23,TMAX,133
NLE00113670,2014-09-21,TMIN,141
NLE00113706,2011-09-09,TMIN,147
NLE00113736,2013-05-07,TMIN,86
UKM00003772,2010-09-09,TMAX,225
UKM00003257,2008-11-25,TMAX,62
UKM00003740,2011-09-19,TMIN,80
NLE00113724,2005-03-28,TMAX,72
UKW00035047,2006-10-25,TMIN,0
NLE00113724,2005-03-28,TMIN,58
UKM00003740,2011-09-19,TMAX,154
UKM00003740,2015-07-15,TMAX,199
UK000000000,2011-05-30,TMAX,158
NLE00113736,2005-12-05,TMAX,96
UKW00035047,2012-05-06,TMIN,61
UK000000000,2006-05-23,TMIN,37
UKM00003772,2013-01-31,TMIN,66
UKM00003257,2011-12-21,TMIN,38
NLE00113706,2009-11-06,TMAX,119
UKW00035047,2015-03-18,TMAX,85
UKM00003590,2011-01-29,TMIN,-23
UKM00003590,2008-01-31,TMIN,0
NLE00113736,2008-01-15,TMIN,74
NLE00113736,2008-01-15,TMAX,97
NLE00113670,2012-04-05,TMAX,55
UKW00035047,2006-04-01,TMAX,152
UKM00003772,2015-08-09,TMIN,125
UK000000000,2009-09-18,TMAX,201
UKM00003772,2015-08-09,TMAX,266
UK000000000,2011-08-20,TMAX,217
UK000003377,2012-08-12,TMIN,143
UK000003377,2012-08-12,TMAX,230
UK000003377,2008-10-01,TMAX,125
NLE00113676,2014-05-27,TMAX,146
NLE00113676,2014-05-27,TMIN,131
NLE00113736,2009-01-18,TMIN,42
NLE00113736,2009-01-18,TMAX,67
UKM00003257,2015-05-27,TMIN,52
NLE00113724,2008-09-28,TMAX,162
UKM00003740,2007-04-02,TMIN,36
UK000000000,2011-08-20,TMIN,123
UKM00003740,2007-04-02,TMAX,164
UKM00003740,2014-10-28,TMAX,191
UKM00003590,2011-01-29,TMAX,11
UKM00003590,2008-01-31,TMAX,81
NLE00113706,2013-11-01,TMAX,129
NLE00113676,2008-11-22,TMAX,59
NLE00113676,2008-11-22,TMIN,19
UKW00035047,2012-05-06,TMAX,105
UKW00035047,2015-03-18,TMIN,40
NLE00113670,2014-12-06,TMIN,69
NLE00113706,2010-07-20,TMAX,216
UK000000000,2008-07-30,TMAX,241
UK000000000,2008-07-30,TMIN,130
NLE00113736,2005-05-04,TMAX,99
NLE00113670,2012-04-05,TMIN,45
NLE00113706,2010-07-20,TMIN,169
NLE00113736,2011-02-08,TMIN,48
NLE00113736,2005-05-04,TMIN,72
UK000000000,2009-09-18,TMIN,102
UKM00003740,2014-10-28,TMIN,121
UK000003377,2012-07-06,TMAX,190
NLE00113676,2013-09-14,TMIN,138
NLE00113706,2011-03-13,TMAX,70
NLE00113706,2014-02-02,TMAX,77
UKM00003590,2007-09-22,TMAX,205
NLE00113706,2014-02-02,TMIN,68
NLE00113670,2015-07-05,TMAX,173
NLE00113670,2015-07-05,TMIN,139
UKW00035047,2015-12-27,TMAX,137
UK000000000,2006-04-01,TMAX,133
NLE00113736,2005-10-15,TMIN,151
NLE00113724,2015-12-21,TMAX,122
UKM00003590,2012-06-26,TMIN,122
UK000003377,2015-02-18,TMIN,23
NLE00113736,2005-10-15,TMAX,178
UK000000000,2006-04-01,TMIN,65
NLE00113670,2014-05-04,TMIN,71
UKW00035047,2010-05-03,TMIN,51
NLE00113670,2014-01-24,TMAX,72
UKM00003772,2013-12-05,TMAX,106
NLE00113670,2014-01-24,TMIN,59
UKW00035047,2014-04-10,TMIN,63
UK000003377,2011-11-12,TMIN,77
UK000003377,2011-11-12,TMAX,139
UK000003377,2010-02-07,TMIN,20
UK000003377,2010-02-07,TMAX,20
NLE00113736,2013-02-22,TMAX,9
UKW00035047,2014-06-17,TMIN,127
UK000000000,2008-12-16,TMIN,-2
UKM00003772,2005-06-12,TMAX,197
NLE00113670,2015-01-24,TMAX,72
NLE00113670,2015-01-24,TMIN,52
UK000000000,2005-01-11,TMIN,58
UKW00035047,2014-01-30,TMIN,37
UK000003377,2007-10-22,TMAX,104
UK000000000,2007-09-12,TMIN,106
UK000000000,2007-09-12,TMAX,206
NLE00113706,2015-06-10,TMIN,98
UKM00003740,2010-10-20,TMIN,7
UK000003377,2007-10-22,TMIN,16
UKM00003772,2010-07-17,TMAX,220
UKM00003740,2010-10-20,TMAX,87
NLE00113706,2015-06-10,TMAX,117
NLE00113724,2008-12-14,TMAX,81
UK000000000,2013-07-25,TMAX,239
UK000000000,2007-02-11,TMIN,27
NLE00113736,2012-06-01,TMIN,102
UKM00003740,2012-12-12,TMAX,11
UK000000000,2009-03-24,TMIN,27
UK000000000,2009-03-24,TMAX,104
NLE00113724,2015-12-21,TMIN,96
UK000000000,2005-01-11,TMAX,121
UK000003377,2007-03-29,TMIN,39
UKM00003772,2014-12-18,TMIN,115
NLE00113676,2015-11-15,TMIN,133
UK000003377,2007-03-29,TMAX,68
NLE00113736,2012-06-01,TMAX,124
UK000003377,2010-01-07,TMAX,6
NLE00113676,2015-11-15,TMAX,149
NLE00113670,2011-01-20,TMIN,47
UK000003377,2010-01-07,TMIN,-149
UKM00003772,2006-06-24,TMAX,251
UK000000000,2007-02-11,TMAX,100
UKM00003257,2009-01-18,TMAX,61
UKM00003740,2012-12-12,TMIN,-65
UK000003377,2014-01-27,TMAX,71
UK000003377,2014-01-27,TMIN,14
UKM00003740,2008-06-01,TMAX,172
NLE00113676,2011-02-14,TMAX,73
UKM00003590,2012-06-26,TMAX,225
UKM00003772,2013-12-05,TMIN,-5
UKM00003740,2013-02-03,TMIN,-29
NLE00113670,2013-09-09,TMIN,143
NLE00113670,2013-09-09,TMAX,157
NLE00113676,2013-01-15,TMIN,10
NLE00113676,2013-01-15,TMAX,29
UKM00003740,2012-03-09,TMIN,58
NLE00113736,2014-11-10,TMAX,129
UKM00003590,2014-10-16,TMIN,94
NLE00113676,2011-02-14,TMIN,62
NLE00113676,2008-10-24,TMIN,108
NLE00113736,2011-08-31,TMIN,147
UKM00003257,2008-05-01,TMAX,134
NLE00113736,2011-08-31,TMAX,164
UK000003377,2012-10-19,TMAX,128
UK000000000,2006-02-23,TMIN,0
NLE00113670,2011-06-10,TMIN,93
NLE00113724,2014-12-12,TMIN,63
NLE00113706,2011-05-23,TMIN,110
UKM00003740,2013-02-03,TMAX,85
UK000003377,2014-11-05,TMIN,20
UK000000000,2006-02-23,TMAX,38
UK000003377,2012-10-19,TMIN,77
NLE00113724,2009-01-03,TMIN,31
NLE00113724,2009-01-03,TMAX,52
UK000003377,2015-10-22,TMAX,143
UKM00003740,2012-05-21,TMAX,180
NLE00113670,2014-05-04,TMAX,100
UK000000000,2007-05-21,TMIN,67
UK000003377,2012-11-05,TMAX,101
UKW00035047,2014-06-17,TMAX,169
UK000000000,2013-12-01,TMAX,82
NLE00113724,2005-05-31,TMIN,96
UKM00003772,2011-05-01,TMIN,114
NLE00113724,2010-06-06,TMAX,154
UKM00003257,2013-03-28,TMAX,52
UKM00003740,2005-11-22,TMIN,-4
UK000000000,2006-08-30,TMAX,188
NLE00113724,2012-01-18,TMIN,58
UK000000000,2008-12-16,TMAX,83
UK000000000,2007-05-21,TMAX,165
NLE00113724,2005-05-31,TMAX,112
UKM00003740,2008-05-27,TMIN,87
UK000000000,2006-08-30,TMIN,100
NLE00113670,2012-02-17,TMIN,59
NLE00113670,2011-01-25,TMIN,43
NLE00113724,2010-06-06,TMIN,116
NLE00113670,2012-02-17,TMAX,76
NLE00113670,2011-01-25,TMAX,67
